ID;Brand;Model;Width;Profile;Rim;Category;Price;Stock;Tag;Description;SpeedRating;LoadIndex;Image
85;Xbri;ECOLOGY;185;65;15;autos;105600;10;Oferta;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
86;Sunset;ENZO B2;195;65;15;autos;105600;18;;Neumático Sunset ENZO B2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/sunset/127322/sunset_enzo-b2_01_s.jpg
87;Xbri;FASTWAY C2;195;65;15;autos;105600;16;;Neumático Xbri FASTWAY C2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/xbri/143754/xbri_fastway-c2_01_s.jpg
88;Xbri;FASTWAY Y1;185;65;15;autos;106400;24;;Neumático Xbri FASTWAY Y1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/xbri/142944/xbri_fastway-y1_01_s.jpg
89;Xbri;ECOLOGY;195;60;15;autos;106400;6;Destacado;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
90;Aderenza;PERFORM D2 XL;185;35;17;autos;107200;6;;Neumático Aderenza PERFORM D2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/aderenza/98501/aderenza_perform-d2_01_s.jpg
91;Linglong;GREEN-MAX ECOTOURING;205;60;14;autos;107200;25;Premium;Neumático Linglong GREEN-MAX ECOTOURING de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/linglong/35822/linglong_green-max-ecotouring_01_s.jpg
92;Xbri;ECOLOGY;205;60;14;autos;107200;9;;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
93;Linglong;GREEN-MAX XL;185;35;17;autos;107200;25;;Neumático Linglong GREEN-MAX XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/linglong/658/linglong_green-max_01_s.jpg
94;Linglong;GREEN-MAX HP010 XL;165;40;17;autos;107200;19;;Neumático Linglong GREEN-MAX HP010 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;75;https://www.sunset.com.py/img/pattern/linglong/31423/linglong_green-max-hp010_01_s.jpg
95;Xbri;205/40ZR17  FASTWAY W2 XL;205;40;17;autos;107200;13;;Neumático Xbri 205/40ZR17  FASTWAY W2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;84;https://www.sunset.com.py/img/pattern/xbri/139727/xbri_fastway-w2_01_s.jpg
96;Xbri;SPORT+ 2 XL;165;40;17;autos;107200;7;;Neumático Xbri SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;72;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
97;Xbri;ECOLOGY;195;70;14;autos;107200;6;Oferta;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
98;Xbri;215/40ZR17  SPORT+ 2 XL;215;40;17;autos;108800;11;;Neumático Xbri 215/40ZR17  SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;87;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
99;Xbri;FASTWAY W2;205;55;16;autos;108800;9;;Neumático Xbri FASTWAY W2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;91;https://www.sunset.com.py/img/pattern/xbri/139727/xbri_fastway-w2_01_s.jpg
100;Sunset;TIRES   ALL-TERRAIN T/A XL WL;175;80;14;autos;108800;10;;Neumático Sunset TIRES   ALL-TERRAIN T/A XL WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;92;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
101;Xbri;ECOLOGY;185;50;16;autos;108800;12;;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;81;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
102;Linglong;GREEN-MAX XL;195;35;18;autos;108800;19;;Neumático Linglong GREEN-MAX XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;88;https://www.sunset.com.py/img/pattern/linglong/658/linglong_green-max_01_s.jpg
103;Xbri;ECOLOGY;195;50;15;autos;108800;11;;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
104;Xbri;FASTWAY C2 XL;205;40;17;autos;108800;6;;Neumático Xbri FASTWAY C2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;84;https://www.sunset.com.py/img/pattern/xbri/143754/xbri_fastway-c2_01_s.jpg
105;Xbri;FASTWAY C2;195;50;15;autos;108800;11;Destacado;Neumático Xbri FASTWAY C2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/xbri/143754/xbri_fastway-c2_01_s.jpg
106;Xbri;FASTWAY C2;205;55;16;autos;108800;19;Premium;Neumático Xbri FASTWAY C2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;91;https://www.sunset.com.py/img/pattern/xbri/143754/xbri_fastway-c2_01_s.jpg
107;Linglong;GREEN-MAX HP300;185;65;15;autos;108800;15;;Neumático Linglong GREEN-MAX HP300 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/linglong/105706/linglong_green-max-hp-300_01_s.jpg
108;Sunset;ENZO UHP B1 XL;225;40;18;autos;130400;27;;Neumático Sunset ENZO UHP B1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;92;https://www.sunset.com.py/img/pattern/sunset/56883/sunset_enzo-uhp-b1_01_s.jpg
109;Xbri;FASTWAY F1;185;65;15;autos;112000;5;Oferta;Neumático Xbri FASTWAY F1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;88;https://www.sunset.com.py/img/pattern/xbri/124520/xbri_fastway-f1_01_s.jpg
110;Xbri;215/45ZR17  FASTWAY W2 XL;215;45;17;autos;132000;24;;Neumático Xbri 215/45ZR17  FASTWAY W2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;91;https://www.sunset.com.py/img/pattern/xbri/139727/xbri_fastway-w2_01_s.jpg
111;Linglong;GREEN-MAX EP100 - EV;175;55;16;autos;112000;20;;Neumático Linglong GREEN-MAX EP100 - EV de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;80;https://www.sunset.com.py/img/pattern/linglong/94961/linglong_green-max-ep100_01_s.jpg
112;Sunset;ENZO B2 XL;195;55;16;autos;112000;6;;Neumático Sunset ENZO B2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;91;https://www.sunset.com.py/img/pattern/sunset/127322/sunset_enzo-b2_01_s.jpg
113;Sunset;TIRES LT  97/ ALL-TERRAIN T/A WL;175;80;14;autos;112000;17;Destacado;Neumático Sunset TIRES LT  97/ ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;94;https://www.sunset.com.py/img/pattern/sunset-tires/108900/sunset-tires_all-terrain-ta-lb_01_s.jpg
114;Xbri;FASTWAY C1;185;55;15;autos;112000;10;;Neumático Xbri FASTWAY C1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/xbri/143753/xbri_fastway-c1_01_s.jpg
115;Atlas;AS800A2;215;55;17;autos;132000;13;;Neumático Atlas AS800A2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;94;https://www.sunset.com.py/img/pattern/atlas/149366/atlas_as800a2_01_s.jpg
116;Sunset;MUD-TERRAIN M/T - WL;155;80;13;autos;132000;8;;Neumático Sunset MUD-TERRAIN M/T - WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;Q;79;https://www.sunset.com.py/img/pattern/sunset/107707/sunset_mud-terrain-mt_01_s.jpg
117;Xbri;SPORT+ C1 XL;215;45;17;autos;132000;17;;Neumático Xbri SPORT+ C1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;91;https://www.sunset.com.py/img/pattern/xbri/143758/xbri_sport+-c1_01_s.jpg
118;Linglong;LL700;205;70;14;autos;132000;6;;Neumático Linglong LL700 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;95;https://www.sunset.com.py/img/pattern/linglong/420/linglong_ll700_01_s.jpg
119;Xbri;FASTWAY A3;195;65;15;autos;132000;16;;Neumático Xbri FASTWAY A3 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/xbri/82521/xbri_fastway-a3_01_s.jpg
120;Xbri;ECOLOGY;195;65;15;autos;132000;27;;Neumático Xbri ECOLOGY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/xbri/51600/xbri_ecology_01_s.jpg
121;Sunset;ENZO B2;205;55;16;autos;132000;14;Premium;Neumático Sunset ENZO B2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;91;https://www.sunset.com.py/img/pattern/sunset/127322/sunset_enzo-b2_01_s.jpg
122;Xbri;ECOLOGY W1;205;60;15;autos;133600;10;;Neumático Xbri ECOLOGY W1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;91;https://www.sunset.com.py/img/pattern/xbri/139725/xbri_ecology-w1_01_s.jpg
123;Linglong;SPORT MASTER;205;55;16;autos;135200;12;;Neumático Linglong SPORT MASTER de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;91;https://www.sunset.com.py/img/pattern/linglong/98900/linglong_sport-master_01_s.jpg
124;Xbri;205/40ZR17  SPORT PLUS F1 XL;205;40;17;autos;135200;11;;Neumático Xbri 205/40ZR17  SPORT PLUS F1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;84;https://www.sunset.com.py/img/pattern/xbri/124521/xbri_sport-plus-f1_01_s.jpg
125;Linglong;CROSSWIND HP010;185;55;16;autos;135200;9;;Neumático Linglong CROSSWIND HP010 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;83;https://www.sunset.com.py/img/pattern/linglong/31420/linglong_crosswind-hp010_01_s.jpg
126;Sunset;215/55ZR17  ENZO G1 XL;215;55;17;autos;135200;10;;Neumático Sunset 215/55ZR17  ENZO G1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;98;https://www.sunset.com.py/img/pattern/sunset/128907/sunset_enzo-g1_01_s.jpg
127;Linglong;GREEN-MAX HP010 XL;195;50;16;autos;115200;17;;Neumático Linglong GREEN-MAX HP010 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;88;https://www.sunset.com.py/img/pattern/linglong/31423/linglong_green-max-hp010_01_s.jpg
128;Linglong;CROSSWIND HP010;215;65;16;autos;115200;21;;Neumático Linglong CROSSWIND HP010 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;98;https://www.sunset.com.py/img/pattern/linglong/31420/linglong_crosswind-hp010_01_s.jpg
129;Sunset;ENZO G1;215;65;16;autos;115200;18;Destacado;Neumático Sunset ENZO G1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;98;https://www.sunset.com.py/img/pattern/sunset/128907/sunset_enzo-g1_01_s.jpg
130;Xbri;SPORT+ 2 XL;205;45;16;autos;117600;20;;Neumático Xbri SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;87;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
131;Xbri;SPORT+ 2 XL;185;35;17;autos;117600;19;;Neumático Xbri SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;82;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
132;Linglong;GRIP MASTER C/S XL;195;55;20;autos;137600;22;;Neumático Linglong GRIP MASTER C/S XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;95;https://www.sunset.com.py/img/pattern/linglong/118109/linglong_grip-master-cs_01_s.jpg
